benchmark,task_type,gov_config,seed,adversarial_fraction,screening_strength,p,completion_rate,efficiency,fidelity,capability_ratio,safety_score,gov_audit_rate,gov_circuit_breaker_enabled,gov_circuit_breaker_sensitivity,gov_min_stake,gov_bandwidth_cap,gov_confirmation_gates,capability
distributed_allocation_v1,coordination,light_uniform,3,0.2,0.0,0.9788738489528108,0.9735923111910136,1.0,0.9735923111910136,0.9735923111910136,0.19471846223820274,0.15,False,,1.0,85,0,0.9762330800719122
distributed_allocation_v1,coordination,tight_uniform,4,0.2,0.0,0.6591143751593128,0.773892968949141,0.2,0.773892968949141,0.773892968949141,0.1547785937898282,0.8,True,0.6,6.0,30,2,0.7165036720542268
distributed_allocation_v1,coordination,moderate_uniform,4,0.2,0.0,0.7290162613890536,0.8487703267363169,0.25,0.8487703267363169,0.8487703267363169,0.1697540653472634,0.5,True,0.4,4.0,50,1,0.7888932940626853
distributed_allocation_v1,coordination,light_uniform,4,0.2,0.0,0.9785238514095744,0.973154814261968,1.0,0.973154814261968,0.973154814261968,0.19463096285239362,0.15,False,,1.0,85,0,0.9758393328357712
distributed_allocation_v1,coordination,tight_uniform,5,0.2,0.0,0.7020742770688898,0.8275928463361122,0.2,0.8275928463361122,0.8275928463361122,0.16551856926722244,0.8,True,0.6,6.0,30,2,0.7648335617025009
distributed_allocation_v1,coordination,moderate_uniform,5,0.2,0.0,0.7354203607781431,0.8567754509726788,0.25,0.8567754509726788,0.8567754509726788,0.17135509019453576,0.5,True,0.4,4.0,50,1,0.796097905875411
distributed_allocation_v1,coordination,light_uniform,5,0.2,0.0,0.9861273547044014,0.9826591933805018,1.0,0.9826591933805018,0.9826591933805018,0.19653183867610036,0.15,False,,1.0,85,0,0.9843932740424516
distributed_allocation_v1,coordination,tight_uniform,6,0.2,0.0,0.699000098976265,0.8237501237203312,0.2,0.8237501237203312,0.8237501237203312,0.16475002474406625,0.8,True,0.6,6.0,30,2,0.761375111348298
distributed_allocation_v1,coordination,moderate_uniform,6,0.2,0.0,0.7293394563776674,0.8491743204720842,0.25,0.8491743204720842,0.8491743204720842,0.16983486409441684,0.5,True,0.4,4.0,50,1,0.7892568884248757
distributed_allocation_v1,coordination,light_uniform,6,0.2,0.0,0.9551510741542308,0.9439388426927887,1.0,0.9439388426927887,0.9439388426927887,0.18878776853855775,0.15,False,,1.0,85,0,0.9495449584235097
distributed_allocation_v1,coordination,tight_uniform,7,0.2,0.0,0.714126465319447,0.8426580816493087,0.2,0.8426580816493087,0.8426580816493087,0.16853161632986174,0.8,True,0.6,6.0,30,2,0.7783922734843778
distributed_allocation_v1,coordination,moderate_uniform,7,0.2,0.0,0.7549971044530521,0.8812463805663151,0.25,0.8812463805663151,0.8812463805663151,0.17624927611326302,0.5,True,0.4,4.0,50,1,0.8181217425096836
distributed_allocation_v1,coordination,light_uniform,7,0.2,0.0,0.969625231188475,0.9620315389855938,1.0,0.9620315389855938,0.9620315389855938,0.19240630779711876,0.15,False,,1.0,85,0,0.9658283850870344
distributed_allocation_v1,coordination,tight_uniform,8,0.2,0.0,0.7171531899119108,0.8464414873898886,0.2,0.8464414873898886,0.8464414873898886,0.16928829747797772,0.8,True,0.6,6.0,30,2,0.7817973386508996
distributed_allocation_v1,coordination,moderate_uniform,8,0.2,0.0,0.720002639470505,0.8375032993381312,0.25,0.8375032993381312,0.8375032993381312,0.16750065986762624,0.5,True,0.4,4.0,50,1,0.778752969404318
distributed_allocation_v1,coordination,light_uniform,8,0.2,0.0,0.980275272295623,0.9753440903695287,1.0,0.9753440903695287,0.9753440903695287,0.19506881807390575,0.15,False,,1.0,85,0,0.9778096813325758
distributed_allocation_v1,coordination,tight_uniform,9,0.2,0.0,0.7017565030460775,0.8271956288075969,0.2,0.8271956288075969,0.8271956288075969,0.1654391257615194,0.8,True,0.6,6.0,30,2,0.7644760659268371
