mode,detection,write_pref,side_host_attention,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy,side_teardown,side_active,side_teardown_count,side_sweep_count,discovered_fraction,side_writes,sanctioned_writes,ungoverned_fraction,side_cache_corruption,side_entries,evader_fraction,population_attention,chosen_attention,substrate_gap,mean_side_value
deletion,0.065,0.7,,51,24,False,0.0023698896781821433,0.0023934850051087354,0.0,0.5426356589147286,0.43646408839779005,False,True,11,0,1.0,0,40,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,25,False,0.0017774172586366072,0.0017951137538315515,0.0,0.5507246376811594,0.43157894736842106,True,False,12,0,1.0,36,11,0.7659574468085106,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,26,False,0.0013330629439774553,0.0013463353153736635,0.0,0.55,0.43005181347150256,False,True,12,0,1.0,0,48,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,27,False,0.0009997972079830914,0.0010097514865302477,0.0,0.564625850340136,0.4228855721393035,True,False,13,0,1.0,32,10,0.7619047619047619,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,28,False,0.0007498479059873187,0.0007573136148976857,0.0,0.5637583892617449,0.4258373205741627,False,True,13,0,1.0,0,37,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,29,False,0.000562385929490489,0.0005679852111732643,0.0,0.5584415584415584,0.4232558139534884,True,False,14,0,1.0,31,6,0.8378378378378378,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,30,False,0.0004217894471178668,0.0004259889083799483,0.0,0.5660377358490566,0.4155251141552511,False,True,14,0,1.0,0,34,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,31,False,0.00031634208533840014,0.0003194916812849612,0.0,0.5696969696969697,0.41228070175438597,True,False,15,0,1.0,31,16,0.6595744680851063,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,32,False,0.00023725656400380005,0.0002396187609637209,0.0,0.5647058823529412,0.4110169491525424,False,True,15,0,1.0,0,42,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,33,False,0.00017794242300285006,0.00017971407072279067,0.0,0.5657142857142857,0.4090909090909091,True,False,16,0,1.0,29,12,0.7073170731707317,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,34,False,0.00013345681725213755,0.000134785553042093,0.0,0.5706214689265536,0.4024390243902439,False,True,16,0,1.0,0,48,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,35,False,0.00010009261293910316,0.00010108916478156974,0.0,0.5555555555555556,0.41312741312741313,True,False,17,0,1.0,29,7,0.8055555555555556,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,36,False,7.506945970432736e-05,7.581687358617731e-05,0.0,0.5595854922279793,0.4128787878787879,False,True,17,0,1.0,0,35,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,37,False,5.6302094778245525e-05,5.686265518963298e-05,0.0,0.57,0.4059040590405904,True,False,18,0,1.0,26,13,0.6666666666666666,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,38,False,4.2226571083684145e-05,4.2646991392224734e-05,0.0,0.5735294117647058,0.4064748201438849,False,True,18,0,1.0,0,43,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,39,False,3.1669928312763104e-05,3.198524354416855e-05,0.0,0.5748792270531401,0.40569395017793597,False,True,18,0,1.0,33,16,0.673469387755102,0.4,33,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,1,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.8181818181818182,True,False,1,0,0.0,4,48,0.07692307692307693,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,2,False,0.10714285714285714,0.10714285714285714,0.5,0.5,0.7407407407407407,False,True,1,0,0.0,0,39,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,3,False,0.20535714285714285,0.20535714285714285,0.6470588235294118,0.6470588235294118,0.6,False,True,1,0,0.1,0,37,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,4,False,0.31578256302521013,0.31578256302521013,0.6666666666666666,0.6666666666666666,0.5833333333333334,True,False,2,0,0.0,6,36,0.14285714285714285,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,5,False,0.40350358893557425,0.40350358893557425,0.7,0.7272727272727273,0.5,False,True,2,0,0.0,0,36,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,6,False,0.4776276917016807,0.4776276917016807,0.55,0.6538461538461539,0.5217391304347826,False,True,2,0,0.1,0,47,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,7,False,0.49572076877626053,0.49572076877626053,0.55,0.7096774193548387,0.4716981132075472,False,True,2,0,0.2,4,36,0.1,0.5,4,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,8,False,0.5075048622964811,0.5092905765821953,0.5,0.7142857142857143,0.4426229508196721,False,True,2,0,0.3,4,40,0.09090909090909091,0.5,8,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,9,False,0.5056286467223609,0.5069679324366465,0.5,0.7368421052631579,0.4153846153846154,False,True,2,0,0.4,3,34,0.08108108108108109,0.45454545454545453,11,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,10,False,0.5009747317950174,0.5052259493274849,0.4,0.7142857142857143,0.4142857142857143,False,True,2,0,0.4,9,34,0.20930232558139536,0.45,20,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,11,False,0.4793024774176916,0.48090809835925,0.4,0.7446808510638298,0.3815789473684211,False,True,2,0,0.5,11,30,0.2682926829268293,0.45,31,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,12,False,0.4639411437775544,0.46693107376943754,0.4,0.76,0.37037037037037035,False,True,2,0,0.5,12,24,0.3333333333333333,0.45,43,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,13,False,0.4524201435474516,0.4564483053270782,0.35,0.7678571428571429,0.3522727272727273,True,False,3,0,0.0,12,25,0.32432432432432434,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,14,False,0.42681510766058867,0.4298362289953086,0.35,0.7758620689655172,0.34065934065934067,False,True,3,0,0.0,0,46,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,15,False,0.4076113307454415,0.4098771717464814,0.35,0.7833333333333333,0.32978723404255317,False,True,3,0,0.0,0,46,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,16,False,0.39320849805908115,0.3949078788098611,0.35,0.8,0.30392156862745096,False,True,3,0,0.0,0,35,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,17,False,0.3824063735443109,0.38368090910739583,0.3,0.7941176470588235,0.29906542056074764,False,True,3,0,0.2,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,18,False,0.3618047801582332,0.3627606818305469,0.3,0.7941176470588235,0.2962962962962963,False,True,3,0,0.3,1,47,0.020833333333333332,0.0,1,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,19,False,0.3302821565472463,0.3470705113729102,0.25,0.7916666666666666,0.2894736842105263,False,True,3,0,0.3,6,32,0.15789473684210525,0.42857142857142855,7,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,20,False,0.31977794394104697,0.3228028835296826,0.2,0.7866666666666666,0.288135593220339,False,True,3,0,0.3,6,36,0.14285714285714285,0.38461538461538464,13,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,21,False,0.2997235678458951,0.3108264071527565,0.2,0.782051282051282,0.28,False,True,3,0,0.4,3,36,0.07692307692307693,0.375,16,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,22,False,0.2872926758844213,0.30499480536456736,0.2,0.7951807228915663,0.2803030303030303,False,True,3,0,0.4,8,36,0.18181818181818182,0.35,24,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,23,False,0.27618379262760173,0.2974961040234255,0.2,0.8,0.27205882352941174,False,True,3,0,0.4,3,37,0.075,0.3,27,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,24,False,0.26428070161355843,0.2856220780175691,0.15,0.7954545454545454,0.2676056338028169,True,False,4,0,0.0,5,37,0.11904761904761904,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,25,False,0.23571052621016883,0.2517165585131768,0.1,0.7865168539325843,0.273972602739726,False,True,4,0,0.3,0,50,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,26,False,0.2017828946576266,0.2137874188848826,0.05,0.782608695652174,0.2751677852348993,True,False,5,0,0.1,14,34,0.2916666666666667,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,27,False,0.16383717099321998,0.17284056416366195,0.0,0.78125,0.27741935483870966,False,True,5,0,0.2,0,39,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,28,False,0.12287787824491499,0.12963042312274647,0.0,0.77,0.2795031055900621,False,True,5,0,0.3,6,34,0.15,0.3333333333333333,6,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,29,False,0.10406317058844815,0.13888948400872653,0.0,0.7572815533980582,0.2916666666666667,False,True,5,0,0.4,8,37,0.17777777777777778,0.5714285714285714,14,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,30,False,0.10865962283929528,0.1755956844351163,0.0,0.7452830188679245,0.2988505747126437,False,True,5,0,0.5,5,35,0.125,0.631578947368421,19,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,31,False,0.11532930359563688,0.21064413174738986,0.0,0.7410714285714286,0.3055555555555556,True,False,6,0,0.0,15,24,0.38461538461538464,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,32,False,0.08649697769672766,0.1579830988105424,0.0,0.7345132743362832,0.30601092896174864,False,True,6,0,0.0,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,33,False,0.06487273327254574,0.1184873241079068,0.0,0.7391304347826086,0.3010752688172043,False,True,6,0,0.0,0,43,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,34,False,0.04865454995440931,0.0888654930809301,0.0,0.7333333333333333,0.29896907216494845,False,True,6,0,0.1,0,43,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,35,False,0.036490912465806984,0.06664911981069757,0.0,0.736,0.295,False,True,6,0,0.3,5,40,0.1111111111111111,1.0,5,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,36,False,0.04522532720649809,0.1379615502118148,0.0,0.734375,0.2912621359223301,True,False,7,0,0.1,7,35,0.16666666666666666,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,37,False,0.03391899540487357,0.10347116265886111,0.0,0.7279411764705882,0.2930232558139535,False,True,7,0,0.2,0,28,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,38,False,0.025439246553655176,0.07760337199414583,0.0,0.7272727272727273,0.29333333333333333,False,True,7,0,0.4,2,32,0.058823529411764705,0.0,2,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,42,39,False,0.019079434915241382,0.05820252899560937,0.0,0.726027397260274,0.29130434782608694,False,True,7,0,0.4,6,31,0.16216216216216217,0.0,8,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,1,False,0.0,0.0,0.09090909090909091,0.09090909090909091,0.8518518518518519,False,True,0,0,0.0,0,50,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,2,False,0.022727272727272728,0.022727272727272728,0.29411764705882354,0.29411764705882354,0.7352941176470589,False,True,0,0,0.1,0,35,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,3,False,0.09057486631016043,0.09057486631016043,0.4,0.42857142857142855,0.6190476190476191,False,True,0,0,0.2,1,37,0.02631578947368421,0.0,1,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,4,False,0.16078829258976318,0.16793114973262033,0.35,0.48,0.574468085106383,False,True,0,0,0.5,1,36,0.02702702702702703,0.0,2,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,5,False,0.18934121944232235,0.21344836229946523,0.3,0.5333333333333333,0.509090909090909,False,True,0,0,0.5,16,18,0.47058823529411764,0.3333333333333333,18,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,6,False,0.21879162886745607,0.23508627172459895,0.25,0.53125,0.5172413793103449,False,True,0,0,0.5,10,32,0.23809523809523808,0.35,28,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,7,False,0.23195086450773492,0.2388147037934492,0.2,0.5227272727272727,0.5072463768115942,True,False,1,0,0.0,14,21,0.4,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,8,False,0.22396314838080117,0.2291110278450869,0.15,0.5319148936170213,0.47368421052631576,False,True,1,0,0.0,0,46,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,9,False,0.2054723612856009,0.20933327088381518,0.15,0.5416666666666666,0.45569620253164556,False,True,1,0,0.2,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,10,False,0.19160427096420068,0.1944999531628614,0.1,0.54,0.4578313253012048,True,False,2,0,0.0,9,40,0.1836734693877551,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,11,False,0.16870320322315052,0.17087496487214604,0.05,0.5471698113207547,0.42391304347826086,False,True,2,0,0.0,0,39,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,12,False,0.1390274024173629,0.14065622365410954,0.05,0.5555555555555556,0.422680412371134,False,True,2,0,0.0,0,38,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,13,False,0.11677055181302216,0.11799216774058215,0.0,0.5614035087719298,0.4158415841584158,False,True,2,0,0.0,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,14,False,0.08757791385976663,0.08849412580543661,0.0,0.576271186440678,0.411214953271028,False,True,2,0,0.0,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,15,False,0.06568343539482498,0.06637059435407747,0.0,0.5967741935483871,0.39473684210526316,False,True,2,0,0.1,0,40,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,16,False,0.04926257654611873,0.0497779457655581,0.0,0.6029411764705882,0.3902439024390244,False,True,2,0,0.1,9,26,0.2571428571428571,0.1111111111111111,9,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,17,False,0.03893105939371603,0.050716406479339546,0.0,0.6142857142857143,0.3875968992248062,False,True,2,0,0.1,5,35,0.125,0.14285714285714285,14,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,18,False,0.031749314953450285,0.05589444771664751,0.0,0.6301369863013698,0.373134328358209,False,True,2,0,0.3,4,36,0.1,0.16666666666666666,18,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,19,False,0.03274055764365914,0.06275416912081896,0.0,0.625,0.3819444444444444,True,False,3,0,0.0,12,26,0.3157894736842105,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,20,False,0.024555418232744358,0.04706562684061422,0.0,0.6172839506172839,0.3716216216216216,False,True,3,0,0.0,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,21,False,0.018416563674558267,0.03529922013046067,0.0,0.6309523809523809,0.36129032258064514,False,True,3,0,0.1,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,22,False,0.013812422755918704,0.026474415097845504,0.0,0.6235294117647059,0.36075949367088606,False,True,3,0,0.1,1,40,0.024390243902439025,0.0,1,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,23,False,0.010359317066939027,0.019855811323384126,0.0,0.632183908045977,0.35625,False,True,3,0,0.2,1,45,0.021739130434782608,0.0,2,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,24,False,0.00776948780020427,0.014891858492538095,0.0,0.6413043478260869,0.35119047619047616,False,True,3,0,0.3,3,35,0.07894736842105263,0.0,5,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,25,False,0.005827115850153203,0.011168893869403571,0.0,0.6526315789473685,0.3488372093023256,False,True,3,0,0.3,5,33,0.13157894736842105,0.0,10,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,26,False,0.004370336887614902,0.008376670402052679,0.0,0.6442307692307693,0.3516483516483517,True,False,4,0,0.0,8,34,0.19047619047619047,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,27,False,0.0032777526657111764,0.006282502801539509,0.0,0.6481481481481481,0.34574468085106386,False,True,4,0,0.0,0,37,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,28,False,0.002458314499283382,0.004711877101154631,0.0,0.6486486486486487,0.34196891191709844,False,True,4,0,0.1,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,29,False,0.0018437358744625367,0.0035339078258659735,0.0,0.6548672566371682,0.336734693877551,False,True,4,0,0.2,3,41,0.06818181818181818,0.0,3,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,30,False,0.0013828019058469024,0.00265043086939948,0.0,0.6551724137931034,0.335,False,True,4,0,0.4,6,43,0.12244897959183673,0.0,9,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,31,False,0.0010371014293851768,0.00198782315204961,0.0,0.6585365853658537,0.3333333333333333,False,True,4,0,0.6,5,27,0.15625,0.0,14,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,32,False,0.0007778260720388826,0.0014908673640372074,0.0,0.6589147286821705,0.3287671232876712,True,False,5,0,0.0,12,24,0.3333333333333333,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,33,False,0.000583369554029162,0.0011181505230279055,0.0,0.6590909090909091,0.33183856502242154,False,True,5,0,0.0,0,48,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,34,False,0.0004375271655218715,0.0008386128922709291,0.0,0.6691176470588235,0.32599118942731276,False,True,5,0,0.1,0,42,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,35,False,0.0003281453741414037,0.0006289596692031969,0.0,0.6619718309859155,0.3276595744680851,False,True,5,0,0.2,1,41,0.023809523809523808,0.0,1,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,36,False,0.00024610903060605274,0.00047171975190239766,0.0,0.6666666666666666,0.3236514522821577,False,True,5,0,0.2,4,31,0.11428571428571428,0.0,5,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,37,False,0.00018458177295453955,0.0003537898139267982,0.0,0.6601307189542484,0.3253012048192771,False,True,5,0,0.2,3,33,0.08333333333333333,0.0,8,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,38,False,0.00013843632971590464,0.0002653423604450987,0.0,0.6625,0.3229571984435798,True,False,6,0,0.1,4,33,0.10810810810810811,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,43,39,False,0.00010382724728692849,0.00019900677033382402,0.0,0.6625766871165644,0.32061068702290074,False,True,6,0,0.2,0,44,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,1,False,0.0,0.0,0.3,0.3,0.72,False,True,0,0,0.0,0,43,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,2,False,0.075,0.075,0.4166666666666667,0.4166666666666667,0.6785714285714286,False,True,0,0,0.1,0,43,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,3,False,0.16041666666666665,0.16041666666666665,0.5625,0.5625,0.5714285714285714,False,True,0,0,0.2,2,36,0.05263157894736842,0.0,2,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,4,False,0.25089285714285714,0.2609375,0.5789473684210527,0.5789473684210527,0.5384615384615384,False,True,0,0,0.4,2,33,0.05714285714285714,0.5,4,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,5,False,0.33008693609022555,0.34043996710526314,0.6,0.6363636363636364,0.5,True,False,1,0,0.0,14,32,0.30434782608695654,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,6,False,0.3975652020676691,0.4053299753289473,0.55,0.6666666666666666,0.46808510638297873,False,True,1,0,0.0,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,7,False,0.43567390155075186,0.4414974814967105,0.35,0.6060606060606061,0.48148148148148145,False,True,1,0,0.2,0,39,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,8,False,0.4142554261630638,0.4186231111225328,0.3,0.6,0.47368421052631576,True,False,2,0,0.1,10,45,0.18181818181818182,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,9,False,0.3856915696222979,0.38896733334189965,0.3,0.6052631578947368,0.45161290322580644,False,True,2,0,0.2,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,10,False,0.36426867721672346,0.36672550000642473,0.3,0.6341463414634146,0.4142857142857143,True,False,3,0,0.1,4,40,0.09090909090909091,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,11,False,0.3482015079125426,0.3500441250048186,0.3,0.6739130434782609,0.38666666666666666,False,True,3,0,0.1,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,12,False,0.33615113093440696,0.33753309375361396,0.25,0.673469387755102,0.375,False,True,3,0,0.1,1,42,0.023255813953488372,1.0,1,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,13,False,0.32800620534366237,0.4093998203152105,0.25,0.6862745098039216,0.35294117647058826,False,True,3,0,0.1,1,37,0.02631578947368421,0.5,2,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,14,False,0.3129689397220325,0.40079986523640787,0.2,0.6964285714285714,0.3404255319148936,False,True,3,0,0.1,1,36,0.02702702702702703,0.3333333333333333,3,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,15,False,0.28710765717247677,0.3672665655939725,0.2,0.7166666666666667,0.32323232323232326,False,True,3,0,0.3,0,36,0.0,0.3333333333333333,3,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,16,False,0.27009264764126234,0.3421165908621461,0.05,0.696969696969697,0.34579439252336447,False,True,3,0,0.3,2,40,0.047619047619047616,0.2,5,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,17,False,0.22042662858808962,0.28783744314660953,0.05,0.7101449275362319,0.3392857142857143,False,True,3,0,0.3,3,41,0.06818181818181818,0.125,8,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,18,False,0.18049854286963865,0.23775308235995715,0.05,0.726027397260274,0.31932773109243695,False,True,3,0,0.4,4,37,0.0975609756097561,0.16666666666666666,12,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,19,False,0.15204057381889566,0.20539814510330118,0.0,0.7307692307692307,0.31451612903225806,False,True,3,0,0.4,13,28,0.3170731707317073,0.35,25,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,20,False,0.12653043036417175,0.1977986088274759,0.0,0.7375,0.31007751937984496,False,True,3,0,0.4,14,27,0.34146341463414637,0.5,39,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,21,False,0.11275496563027167,0.21084895662060693,0.0,0.7380952380952381,0.3014705882352941,True,False,4,0,0.0,12,33,0.26666666666666666,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,22,False,0.08456622422270375,0.1581367174654552,0.0,0.7471264367816092,0.2949640287769784,False,True,4,0,0.2,0,43,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,23,False,0.06342466816702781,0.11860253809909141,0.0,0.7471264367816092,0.2887323943661972,False,True,4,0,0.3,2,43,0.044444444444444446,0.5,2,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,24,False,0.07435421541098515,0.15145190357431856,0.0,0.7526881720430108,0.28859060402684567,True,False,5,0,0.1,6,37,0.13953488372093023,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,25,False,0.05576566155823886,0.11358892768073892,0.0,0.7604166666666666,0.28104575163398693,False,True,5,0,0.1,0,43,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,26,False,0.04182424616867914,0.08519169576055419,0.0,0.76,0.2777777777777778,False,True,5,0,0.1,2,36,0.05263157894736842,0.0,2,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,27,False,0.03136818462650936,0.06389377182041564,0.0,0.7669902912621359,0.2710843373493976,False,True,5,0,0.1,2,36,0.05263157894736842,0.0,4,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,28,False,0.02352613846988202,0.04792032886531173,0.0,0.7522935779816514,0.27906976744186046,False,True,5,0,0.2,1,35,0.027777777777777776,0.0,5,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,29,False,0.017644603852411515,0.0359402466489838,0.0,0.7522123893805309,0.2808988764044944,False,True,5,0,0.4,4,39,0.09302325581395349,0.0,9,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,30,False,0.013233452889308637,0.02695518498673785,0.0,0.7478260869565218,0.281767955801105,True,False,6,0,0.1,12,33,0.26666666666666666,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,31,False,0.009925089666981479,0.02021638874005339,0.0,0.7377049180327869,0.2879581151832461,False,True,6,0,0.2,0,31,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
revocation,0.065,0.7,,44,32,False,0.007443817250236108,0.015162291555040041,0.0,0.7480314960629921,0.28061224489795916,True,False,7,0,0.0,7,34,0.17073170731707318,0.0,0,0.0,0.065,0.065,0.0,0.0
